customer_id,customer_name,country,total_revenue,orders_count,returns_count,aov,return_rate
C008410,Customer_8410,Unknown,1444,1,0,1444,0
C001062,Customer_1062,France,1443,1,0,1443,0
C001379,Customer_1379,Poland,1442,1,1,1442,1
C011912,Customer_11912,United Kingdom,1441,1,0,1441,0
C000047,Customer_47,Unknown,1440,1,0,1440,0
C010005,Customer_10005,Poland,1440,1,1,1440,1
C005166,Customer_5166,United Kingdom,1438,1,0,1438,0
C005497,Customer_5497,United Kingdom,1438,1,0,1438,0
C008375,Customer_8375,Germany,1434,1,1,1434,1
C011895,Customer_11895,Unknown,1433,1,0,1433,0
C002893,Customer_2893,Poland,1431,1,0,1431,0
C005295,Customer_5295,Germany,1430,1,0,1430,0
C002191,Customer_2191,Poland,1427,1,1,1427,1
C006692,Customer_6692,Unknown,1426,2,2,713,1
C001836,Customer_1836,Unknown,1424,1,1,1424,1
C004038,Customer_4038,France,1422,1,0,1422,0
C002650,Customer_2650,Unknown,1421,1,1,1421,1
C000915,Customer_915,France,1419,1,0,1419,0
C011578,Customer_11578,United Kingdom,1418,1,0,1418,0
C004694,Customer_4694,Unknown,1417,1,1,1417,1
C006721,Customer_6721,Germany,1415,1,0,1415,0
C009157,Customer_9157,United Kingdom,1412,1,0,1412,0
C007386,Customer_7386,France,1404,1,1,1404,1
C004275,Customer_4275,Poland,1404,1,0,1404,0
C010548,Customer_10548,United Kingdom,1400,1,1,1400,1
C000446,Customer_446,Unknown,1396,1,0,1396,0
C003377,Customer_3377,Poland,1395,1,0,1395,0
C004371,Customer_4371,Poland,1390,1,0,1390,0
C010392,Customer_10392,United Kingdom,1388,1,0,1388,0
C001002,Customer_1002,United Kingdom,1385,1,1,1385,1
C007502,Customer_7502,United Kingdom,1383,1,0,1383,0
C007529,Customer_7529,United Kingdom,1380,1,0,1380,0
C004180,Customer_4180,United Kingdom,1380,1,1,1380,1
C001931,Customer_1931,Germany,1379,1,0,1379,0
C009781,Customer_9781,United Kingdom,1374,1,0,1374,0
C003713,Customer_3713,France,1372,1,0,1372,0
C005749,Customer_5749,Germany,1371,1,1,1371,1
C000632,Customer_632,Germany,1369,1,0,1369,0
C002386,Customer_2386,United Kingdom,1366,1,1,1366,1
C001019,Customer_1019,Poland,1366,1,0,1366,0
C002173,Customer_2173,Unknown,1366,1,0,1366,0
C010578,Customer_10578,United Kingdom,1365,1,0,1365,0
C006217,Customer_6217,Poland,1364,1,0,1364,0
C001944,Customer_1944,Germany,1360,1,0,1360,0
C011711,Customer_11711,Germany,1360,1,1,1360,1
C008975,Customer_8975,Poland,1360,1,0,1360,0
C004179,Customer_4179,France,1359,1,0,1359,0
C004037,Customer_4037,United Kingdom,1358,1,0,1358,0
C005102,Customer_5102,France,1358,1,1,1358,1
C009010,Customer_9010,France,1357,2,1,678.5,0.5
C005957,Customer_5957,Poland,1352,1,1,1352,1
C008385,Customer_8385,France,1350,1,0,1350,0
C008595,Customer_8595,Poland,1348,1,0,1348,0
C011356,Customer_11356,Germany,1347,1,1,1347,1
C010009,Customer_10009,France,1347,1,0,1347,0
C008545,Customer_8545,Unknown,1346,1,0,1346,0
C000864,Customer_864,Germany,1345,1,0,1345,0
C007249,Customer_7249,Germany,1344,1,0,1344,0
C008256,Customer_8256,Germany,1344,1,1,1344,1
C006738,Customer_6738,United Kingdom,1344,1,0,1344,0
C006176,Customer_6176,France,1344,1,0,1344,0
C008555,Customer_8555,United Kingdom,1342,1,1,1342,1
C003812,Customer_3812,Unknown,1340,1,1,1340,1
C006006,Customer_6006,Poland,1337,1,0,1337,0
C002775,Customer_2775,Poland,1335,1,0,1335,0
C009523,Customer_9523,Unknown,1332,1,1,1332,1
C006048,Customer_6048,United Kingdom,1332,1,0,1332,0
C004769,Customer_4769,Germany,1329,1,0,1329,0
C003261,Customer_3261,Poland,1329,1,1,1329,1
C000086,Customer_86,United Kingdom,1328,1,0,1328,0
C010542,Customer_10542,United Kingdom,1327,1,0,1327,0
C010993,Customer_10993,France,1326,1,1,1326,1
C004443,Customer_4443,Poland,1326,1,0,1326,0
C000566,Customer_566,Unknown,1322,1,0,1322,0
C006673,Customer_6673,France,1322,1,0,1322,0
C003080,Customer_3080,Unknown,1320,1,0,1320,0
C009441,Customer_9441,Unknown,1320,1,0,1320,0
C005799,Customer_5799,United Kingdom,1320,1,0,1320,0
C009253,Customer_9253,Unknown,1317,1,1,1317,1
C006860,Customer_6860,United Kingdom,1317,1,1,1317,1
C010233,Customer_10233,Germany,1316,1,0,1316,0
C006018,Customer_6018,Germany,1316,1,0,1316,0
C003369,Customer_3369,Unknown,1316,1,0,1316,0
C010978,Customer_10978,United Kingdom,1314,1,1,1314,1
C007092,Customer_7092,Unknown,1314,1,0,1314,0
C005982,Customer_5982,Unknown,1314,1,1,1314,1
C004077,Customer_4077,Germany,1312,1,0,1312,0
C006847,Customer_6847,Poland,1312,1,0,1312,0
C007970,Customer_7970,Germany,1310,1,0,1310,0
C004793,Customer_4793,Poland,1309,1,1,1309,1
C000567,Customer_567,Germany,1308,1,1,1308,1
C006248,Customer_6248,United Kingdom,1308,1,1,1308,1
C003352,Customer_3352,Unknown,1306,1,0,1306,0
C004435,Customer_4435,United Kingdom,1306,1,1,1306,1
C009310,Customer_9310,Unknown,1304,1,0,1304,0
C001555,Customer_1555,Poland,1303,1,0,1303,0
C010962,Customer_10962,Poland,1300,1,0,1300,0
C010418,Customer_10418,France,1297,1,1,1297,1
C009584,Customer_9584,Unknown,1296,2,0,648,0
C003092,Customer_3092,United Kingdom,1296,1,0,1296,0
C002356,Customer_2356,Unknown,1295,2,0,647.5,0
C005508,Customer_5508,Germany,1295,1,0,1295,0
C001938,Customer_1938,Unknown,1295,1,0,1295,0
C004789,Customer_4789,Germany,1292,1,1,1292,1
C004258,Customer_4258,Poland,1292,1,1,1292,1
C004498,Customer_4498,Poland,1285,1,0,1285,0
C011102,Customer_11102,United Kingdom,1284,1,0,1284,0
C004502,Customer_4502,United Kingdom,1283,1,1,1283,1
C001244,Customer_1244,United Kingdom,1282,1,0,1282,0
C001127,Customer_1127,United Kingdom,1282,1,1,1282,1
C007290,Customer_7290,Germany,1281,1,0,1281,0
C000322,Customer_322,Germany,1281,1,0,1281,0
C008566,Customer_8566,Germany,1280,1,1,1280,1
C004544,Customer_4544,United Kingdom,1280,1,0,1280,0
C003740,Customer_3740,United Kingdom,1278,1,0,1278,0
C002527,Customer_2527,Unknown,1274,1,0,1274,0
C007994,Customer_7994,United Kingdom,1273,1,0,1273,0
C010179,Customer_10179,Germany,1269,1,1,1269,1
C008963,Customer_8963,Unknown,1268,1,0,1268,0
C001631,Customer_1631,Poland,1268,1,1,1268,1
C007159,Customer_7159,United Kingdom,1266,1,1,1266,1
C011457,Customer_11457,United Kingdom,1266,1,0,1266,0
C007254,Customer_7254,Poland,1265,1,1,1265,1
C009127,Customer_9127,United Kingdom,1265,1,1,1265,1
C003803,Customer_3803,Poland,1264,1,1,1264,1
C002757,Customer_2757,Poland,1264,1,0,1264,0
C005269,Customer_5269,Unknown,1262,1,1,1262,1
C003756,Customer_3756,France,1260,1,0,1260,0
C010770,Customer_10770,France,1256,1,1,1256,1
C001611,Customer_1611,Unknown,1256,1,0,1256,0
C011040,Customer_11040,United Kingdom,1255,1,0,1255,0
C006224,Customer_6224,Unknown,1254,1,1,1254,1
C003495,Customer_3495,Unknown,1252,1,1,1252,1
C001565,Customer_1565,Poland,1250,1,0,1250,0
C004920,Customer_4920,Unknown,1250,1,0,1250,0
C001293,Customer_1293,Germany,1248,1,1,1248,1
C004324,Customer_4324,United Kingdom,1245,1,0,1245,0
C000033,Customer_33,Unknown,1242,1,0,1242,0
C005061,Customer_5061,United Kingdom,1242,1,0,1242,0
C009301,Customer_9301,Poland,1240,1,0,1240,0
C010187,Customer_10187,United Kingdom,1240,1,1,1240,1
C011723,Customer_11723,Poland,1238,1,0,1238,0
C005921,Customer_5921,United Kingdom,1233,1,0,1233,0
C002994,Customer_2994,Unknown,1228,1,0,1228,0
C003197,Customer_3197,Unknown,1228,1,0,1228,0
C004813,Customer_4813,France,1228,1,0,1228,0
C006788,Customer_6788,Unknown,1226,1,0,1226,0
C006688,Customer_6688,Unknown,1226,1,0,1226,0
C004679,Customer_4679,Germany,1222,1,1,1222,1
C010388,Customer_10388,France,1219,1,0,1219,0
C003373,Customer_3373,Poland,1219,1,1,1219,1
C005549,Customer_5549,France,1216,1,0,1216,0
C006007,Customer_6007,Poland,1216,1,1,1216,1
C005587,Customer_5587,Unknown,1215,1,0,1215,0
C005116,Customer_5116,Unknown,1215,1,1,1215,1
C009437,Customer_9437,United Kingdom,1214,1,0,1214,0
C001755,Customer_1755,Unknown,1213,1,0,1213,0
C005514,Customer_5514,France,1210,1,0,1210,0
C004850,Customer_4850,Poland,1209,1,1,1209,1
C005850,Customer_5850,Germany,1208,1,0,1208,0
C002592,Customer_2592,France,1204,1,0,1204,0
C001247,Customer_1247,Unknown,1204,1,0,1204,0
C007836,Customer_7836,Unknown,1203,1,1,1203,1
C004059,Customer_4059,Germany,1200,1,0,1200,0
C001299,Customer_1299,Unknown,1199,1,0,1199,0
C004582,Customer_4582,United Kingdom,1198,1,1,1198,1
C002763,Customer_2763,Unknown,1197,1,0,1197,0
C003692,Customer_3692,Germany,1196,1,0,1196,0
C002431,Customer_2431,Unknown,1196,1,1,1196,1
C010216,Customer_10216,Germany,1195,1,1,1195,1
C000253,Customer_253,Unknown,1195,1,0,1195,0
C009664,Customer_9664,France,1194,1,0,1194,0
C005639,Customer_5639,Unknown,1194,1,0,1194,0
C002907,Customer_2907,Poland,1194,1,1,1194,1
C010253,Customer_10253,Unknown,1193,1,0,1193,0
C003915,Customer_3915,United Kingdom,1192,1,1,1192,1
C009302,Customer_9302,Poland,1190,1,1,1190,1
C009084,Customer_9084,Unknown,1190,1,1,1190,1
C008374,Customer_8374,Germany,1188,1,0,1188,0
C009022,Customer_9022,Unknown,1186,1,0,1186,0
C009996,Customer_9996,France,1186,1,1,1186,1
C009705,Customer_9705,Unknown,1186,1,0,1186,0
C007013,Customer_7013,Poland,1183,2,0,591.5,0
C003238,Customer_3238,Unknown,1182,1,0,1182,0
C003285,Customer_3285,France,1181,1,0,1181,0
C011003,Customer_11003,Poland,1180,1,1,1180,1
C002906,Customer_2906,Germany,1179,1,0,1179,0
C010841,Customer_10841,Unknown,1176,1,0,1176,0
C002834,Customer_2834,France,1175,1,1,1175,1
C010803,Customer_10803,France,1174,1,1,1174,1
C003451,Customer_3451,Poland,1170,1,1,1170,1
C009154,Customer_9154,Unknown,1170,1,1,1170,1
C009030,Customer_9030,Germany,1167,1,1,1167,1
C005468,Customer_5468,France,1165,1,0,1165,0
C000636,Customer_636,France,1164,1,1,1164,1
C005685,Customer_5685,France,1164,1,0,1164,0
C000173,Customer_173,Poland,1162,1,1,1162,1
C006576,Customer_6576,Germany,1160,1,1,1160,1
C001879,Customer_1879,Germany,1159,1,1,1159,1
C007650,Customer_7650,Germany,1156,1,0,1156,0
C007382,Customer_7382,Unknown,1156,1,1,1156,1
C011341,Customer_11341,France,1156,1,1,1156,1
C007732,Customer_7732,United Kingdom,1152,1,1,1152,1
C010516,Customer_10516,Unknown,1152,1,0,1152,0
C006823,Customer_6823,Unknown,1152,1,0,1152,0
C005537,Customer_5537,Poland,1151,1,1,1151,1
C003693,Customer_3693,Poland,1150,1,0,1150,0
C011805,Customer_11805,Unknown,1148,1,0,1148,0
C007200,Customer_7200,Unknown,1148,1,1,1148,1
C006764,Customer_6764,Unknown,1146,1,0,1146,0
C010360,Customer_10360,France,1146,1,0,1146,0
C008479,Customer_8479,France,1146,1,0,1146,0
C007493,Customer_7493,France,1145,1,0,1145,0
C003592,Customer_3592,France,1144,1,0,1144,0
C002364,Customer_2364,Poland,1143,1,0,1143,0
C011061,Customer_11061,Unknown,1142,1,0,1142,0
C009823,Customer_9823,United Kingdom,1140,1,0,1140,0
C011404,Customer_11404,Germany,1137,1,0,1137,0
C004331,Customer_4331,Unknown,1135,1,0,1135,0
C002629,Customer_2629,Poland,1134,1,0,1134,0
C011572,Customer_11572,United Kingdom,1133,2,0,566.5,0
C009385,Customer_9385,Poland,1133,1,1,1133,1
C003067,Customer_3067,Poland,1132,1,1,1132,1
C009797,Customer_9797,France,1132,1,1,1132,1
C010425,Customer_10425,Germany,1130,1,0,1130,0
C001401,Customer_1401,Unknown,1128,1,1,1128,1
C000961,Customer_961,Germany,1128,1,0,1128,0
C004804,Customer_4804,United Kingdom,1127,1,0,1127,0
C007815,Customer_7815,Germany,1127,2,0,563.5,0
C011246,Customer_11246,United Kingdom,1125,1,1,1125,1
C001329,Customer_1329,Germany,1123,1,1,1123,1
C011759,Customer_11759,Unknown,1121,1,1,1121,1
C008154,Customer_8154,Germany,1117,1,0,1117,0
C001535,Customer_1535,Poland,1115,1,0,1115,0
C006381,Customer_6381,Unknown,1113,1,1,1113,1
C001310,Customer_1310,Unknown,1112,2,1,556,0.5
C007429,Customer_7429,Germany,1111,1,1,1111,1
C004060,Customer_4060,Germany,1110,1,1,1110,1
C006526,Customer_6526,France,1110,1,0,1110,0
C005249,Customer_5249,Germany,1110,1,0,1110,0
C004772,Customer_4772,Unknown,1110,1,0,1110,0
C007464,Customer_7464,France,1109,1,0,1109,0
C009346,Customer_9346,France,1108,2,0,554,0
C000335,Customer_335,Poland,1105,1,1,1105,1
C008184,Customer_8184,Poland,1104,1,0,1104,0
C003934,Customer_3934,Unknown,1101,1,0,1101,0
C004198,Customer_4198,France,1100,1,0,1100,0
C002413,Customer_2413,France,1100,1,0,1100,0
C009455,Customer_9455,France,1100,1,0,1100,0
C010286,Customer_10286,United Kingdom,1098,1,1,1098,1
C001195,Customer_1195,United Kingdom,1098,1,0,1098,0
C009677,Customer_9677,Poland,1096,1,1,1096,1
C010357,Customer_10357,Poland,1096,1,0,1096,0
C008433,Customer_8433,United Kingdom,1094,1,0,1094,0
C007462,Customer_7462,Unknown,1090,1,1,1090,1
C002066,Customer_2066,France,1090,1,0,1090,0
C003697,Customer_3697,United Kingdom,1090,1,1,1090,1
C007859,Customer_7859,United Kingdom,1085,1,1,1085,1
C009732,Customer_9732,Unknown,1085,1,1,1085,1
C003872,Customer_3872,Unknown,1085,1,0,1085,0
C003877,Customer_3877,United Kingdom,1084,1,1,1084,1
C011319,Customer_11319,Unknown,1084,1,1,1084,1
C000415,Customer_415,Unknown,1083,1,0,1083,0
C004624,Customer_4624,France,1083,1,1,1083,1
C010733,Customer_10733,France,1082,1,0,1082,0
C000929,Customer_929,Germany,1080,1,0,1080,0
C000705,Customer_705,United Kingdom,1079,1,0,1079,0
C006105,Customer_6105,Germany,1078,1,0,1078,0
C011597,Customer_11597,France,1076,1,0,1076,0
C005530,Customer_5530,Unknown,1075,1,0,1075,0
C001271,Customer_1271,France,1073,1,0,1073,0
C011024,Customer_11024,France,1073,1,0,1073,0
C010213,Customer_10213,Germany,1072,1,0,1072,0
C000089,Customer_89,United Kingdom,1071,1,1,1071,1
C008791,Customer_8791,Germany,1071,1,1,1071,1
C005163,Customer_5163,Poland,1070,2,1,535,0.5
C008411,Customer_8411,Unknown,1070,1,1,1070,1
C005890,Customer_5890,France,1069,2,1,534.5,0.5
C010949,Customer_10949,Germany,1069,1,0,1069,0
C007446,Customer_7446,Unknown,1068,1,0,1068,0
C005712,Customer_5712,Unknown,1068,1,0,1068,0
C003609,Customer_3609,France,1068,1,0,1068,0
C009866,Customer_9866,Unknown,1067,1,1,1067,1
C010157,Customer_10157,Unknown,1064,1,0,1064,0
C009191,Customer_9191,United Kingdom,1064,1,1,1064,1
C004510,Customer_4510,Unknown,1062,1,0,1062,0
C000174,Customer_174,United Kingdom,1062,1,0,1062,0
C006724,Customer_6724,United Kingdom,1062,1,1,1062,1
C009694,Customer_9694,Germany,1060,1,1,1060,1
C000304,Customer_304,France,1060,1,0,1060,0
C004255,Customer_4255,Poland,1060,1,1,1060,1
C010530,Customer_10530,United Kingdom,1058,1,1,1058,1
C009808,Customer_9808,Germany,1057,1,0,1057,0
C006961,Customer_6961,France,1056,1,0,1056,0
C005428,Customer_5428,United Kingdom,1049,1,1,1049,1
C007534,Customer_7534,Unknown,1048,1,1,1048,1
C011998,Customer_11998,France,1047,1,1,1047,1
C000957,Customer_957,France,1047,1,0,1047,0
C001421,Customer_1421,United Kingdom,1045,1,0,1045,0
C008383,Customer_8383,United Kingdom,1044,1,0,1044,0
C004413,Customer_4413,Germany,1044,1,1,1044,1
C011601,Customer_11601,United Kingdom,1043,1,1,1043,1
C002853,Customer_2853,Poland,1041,1,0,1041,0
C006046,Customer_6046,Germany,1039,1,0,1039,0
C008543,Customer_8543,Germany,1039,1,0,1039,0
C001245,Customer_1245,Germany,1038,1,0,1038,0
C005037,Customer_5037,Unknown,1037,1,1,1037,1
C011321,Customer_11321,United Kingdom,1036,3,1,345.33,0.333
C007580,Customer_7580,France,1034,1,0,1034,0
C006951,Customer_6951,Germany,1033,1,1,1033,1
C010067,Customer_10067,Poland,1030,1,1,1030,1
C011653,Customer_11653,France,1030,1,0,1030,0
C003515,Customer_3515,France,1029,1,0,1029,0
C004001,Customer_4001,United Kingdom,1028,1,0,1028,0
C003913,Customer_3913,United Kingdom,1024,1,1,1024,1
C008170,Customer_8170,Germany,1022,1,0,1022,0
C003097,Customer_3097,United Kingdom,1018,1,1,1018,1
C005396,Customer_5396,Unknown,1016,1,0,1016,0
C004364,Customer_4364,Poland,1016,1,1,1016,1
C009865,Customer_9865,Poland,1014,1,0,1014,0
C005192,Customer_5192,Germany,1014,1,1,1014,1
C004919,Customer_4919,Poland,1014,1,0,1014,0
C004106,Customer_4106,Poland,1014,1,1,1014,1
C011469,Customer_11469,Germany,1010,1,0,1010,0
C003566,Customer_3566,Germany,1008,1,0,1008,0
C009700,Customer_9700,Unknown,1006,1,0,1006,0
C000582,Customer_582,Germany,1005,1,1,1005,1
C009287,Customer_9287,France,1004,1,1,1004,1
C010279,Customer_10279,France,1002,1,1,1002,1
C006148,Customer_6148,Poland,1001,1,1,1001,1
C001533,Customer_1533,Poland,1000,1,0,1000,0
C007411,Customer_7411,France,996,1,0,996,0
C001494,Customer_1494,United Kingdom,992,1,0,992,0
C004156,Customer_4156,United Kingdom,990,1,1,990,1
C007706,Customer_7706,United Kingdom,990,1,0,990,0
C010263,Customer_10263,Poland,989,1,0,989,0
C004279,Customer_4279,United Kingdom,988,1,0,988,0
C007557,Customer_7557,United Kingdom,987,1,0,987,0
C001812,Customer_1812,Unknown,984,1,1,984,1
C004988,Customer_4988,United Kingdom,980,2,1,490,0.5
C007553,Customer_7553,Unknown,978,1,0,978,0
C009120,Customer_9120,Unknown,975,1,0,975,0
C009123,Customer_9123,France,975,1,1,975,1
C003388,Customer_3388,Poland,972,1,0,972,0
C011099,Customer_11099,Germany,969,1,0,969,0
C005383,Customer_5383,United Kingdom,965,1,0,965,0
C002842,Customer_2842,Unknown,960,1,1,960,1
C001153,Customer_1153,Poland,957,1,0,957,0
C001808,Customer_1808,Unknown,957,1,1,957,1
C001382,Customer_1382,Poland,957,1,1,957,1
C006270,Customer_6270,Unknown,956,1,1,956,1
C002620,Customer_2620,Unknown,956,1,0,956,0
C009407,Customer_9407,Germany,954,1,0,954,0
C011511,Customer_11511,France,954,1,0,954,0
C009118,Customer_9118,Germany,952,1,0,952,0
C005175,Customer_5175,Germany,952,1,0,952,0
C007160,Customer_7160,Germany,951,1,1,951,1
C011488,Customer_11488,United Kingdom,950,1,1,950,1
C002685,Customer_2685,Poland,948,1,1,948,1
C000640,Customer_640,United Kingdom,948,1,0,948,0
C008399,Customer_8399,Unknown,948,1,1,948,1
C001204,Customer_1204,Unknown,945,1,0,945,0
C005695,Customer_5695,Germany,940,1,0,940,0
C003470,Customer_3470,Germany,940,1,1,940,1
C002209,Customer_2209,Poland,940,1,0,940,0
C002512,Customer_2512,United Kingdom,936,1,0,936,0
C008663,Customer_8663,United Kingdom,932,1,0,932,0
C001022,Customer_1022,Germany,931,1,1,931,1
C002809,Customer_2809,Germany,930,1,0,930,0
C006282,Customer_6282,United Kingdom,930,1,1,930,1
C004867,Customer_4867,Germany,930,2,2,465,1
C003113,Customer_3113,Unknown,929,1,1,929,1
C004063,Customer_4063,Germany,924,1,1,924,1
C006401,Customer_6401,United Kingdom,920,1,1,920,1
C008477,Customer_8477,Germany,916,1,0,916,0
C006540,Customer_6540,Germany,916,1,1,916,1
C007922,Customer_7922,France,916,1,0,916,0
C001656,Customer_1656,France,914,1,1,914,1
C008769,Customer_8769,Germany,913,1,0,913,0
C010378,Customer_10378,France,912,1,1,912,1
C009440,Customer_9440,United Kingdom,912,1,0,912,0
C011622,Customer_11622,United Kingdom,909,1,1,909,1
C008127,Customer_8127,United Kingdom,908,1,0,908,0
C002437,Customer_2437,Unknown,908,1,1,908,1
C002815,Customer_2815,United Kingdom,906,1,1,906,1
C004417,Customer_4417,Germany,906,1,1,906,1
C005824,Customer_5824,Unknown,904,1,0,904,0
C006009,Customer_6009,Poland,900,1,0,900,0
C004475,Customer_4475,Unknown,899,1,1,899,1
C009060,Customer_9060,Unknown,898,1,1,898,1
C010470,Customer_10470,Unknown,898,1,0,898,0
C002968,Customer_2968,Germany,898,1,0,898,0
C003679,Customer_3679,France,896,1,1,896,1
C005110,Customer_5110,Germany,896,1,1,896,1
C009856,Customer_9856,Germany,896,1,1,896,1
C002660,Customer_2660,Poland,893,2,0,446.5,0
C008177,Customer_8177,Germany,891,1,0,891,0
C010181,Customer_10181,Germany,891,1,1,891,1
C010292,Customer_10292,Poland,890,1,1,890,1
C007715,Customer_7715,Germany,888,1,0,888,0
C009746,Customer_9746,Poland,888,1,0,888,0
C010879,Customer_10879,Poland,888,1,1,888,1
C008403,Customer_8403,Unknown,888,1,1,888,1
C002354,Customer_2354,United Kingdom,885,1,0,885,0
C002613,Customer_2613,Germany,884,1,1,884,1
C002034,Customer_2034,United Kingdom,884,1,1,884,1
C005805,Customer_5805,France,882,1,0,882,0
C008691,Customer_8691,Unknown,882,1,0,882,0
C004796,Customer_4796,Unknown,879,1,1,879,1
C000315,Customer_315,United Kingdom,879,1,0,879,0
C010515,Customer_10515,France,878,1,0,878,0
C011336,Customer_11336,United Kingdom,877,2,1,438.5,0.5
C008787,Customer_8787,Poland,877,1,0,877,0
C006879,Customer_6879,France,875,1,0,875,0
C011197,Customer_11197,Germany,869,1,1,869,1
C010577,Customer_10577,Poland,867,1,0,867,0
C010867,Customer_10867,Germany,866,1,0,866,0
C011368,Customer_11368,Germany,862,1,0,862,0
C004134,Customer_4134,Germany,861,1,0,861,0
C010226,Customer_10226,Poland,860,1,0,860,0
C011401,Customer_11401,France,860,1,1,860,1
C005498,Customer_5498,Poland,858,1,1,858,1
C001624,Customer_1624,Unknown,856,1,0,856,0
C001338,Customer_1338,Germany,855,1,0,855,0
C000871,Customer_871,Germany,852,1,0,852,0
C003250,Customer_3250,France,852,1,1,852,1
C006901,Customer_6901,United Kingdom,850,1,0,850,0
C007138,Customer_7138,Poland,849,1,1,849,1
C005340,Customer_5340,Poland,849,1,0,849,0
C005516,Customer_5516,France,844,1,0,844,0
C004032,Customer_4032,France,844,1,0,844,0
C006034,Customer_6034,France,836,1,0,836,0
C001330,Customer_1330,United Kingdom,834,1,0,834,0
C000677,Customer_677,France,834,1,0,834,0
C002444,Customer_2444,Poland,832,2,2,416,1
C006882,Customer_6882,France,831,1,0,831,0
C007383,Customer_7383,Germany,830,1,0,830,0
C010276,Customer_10276,Unknown,828,1,0,828,0
C003796,Customer_3796,Unknown,828,1,1,828,1
C000476,Customer_476,Unknown,828,1,0,828,0
C010478,Customer_10478,United Kingdom,828,1,1,828,1
C010079,Customer_10079,Unknown,824,1,0,824,0
C005075,Customer_5075,United Kingdom,822,1,0,822,0
C003751,Customer_3751,Germany,822,1,1,822,1
C002405,Customer_2405,France,819,1,0,819,0
C003068,Customer_3068,United Kingdom,818,1,1,818,1
C003108,Customer_3108,Poland,816,1,1,816,1
C006795,Customer_6795,Germany,814,1,1,814,1
C000215,Customer_215,France,814,1,0,814,0
C011808,Customer_11808,Germany,812,1,0,812,0
C009895,Customer_9895,United Kingdom,812,1,0,812,0
C002781,Customer_2781,France,810,1,0,810,0
C000599,Customer_599,Poland,809,1,1,809,1
C004539,Customer_4539,Germany,807,1,0,807,0
C004984,Customer_4984,Poland,804,1,0,804,0
C011934,Customer_11934,France,804,1,0,804,0
C003893,Customer_3893,Poland,803,1,0,803,0
C010857,Customer_10857,Unknown,801,1,1,801,1
C007572,Customer_7572,Unknown,801,2,0,400.5,0
C005502,Customer_5502,France,800,1,0,800,0
C005797,Customer_5797,France,800,1,0,800,0
C003421,Customer_3421,United Kingdom,798,1,0,798,0
C005690,Customer_5690,Unknown,798,1,0,798,0
C002625,Customer_2625,United Kingdom,798,1,0,798,0
C008547,Customer_8547,Poland,798,1,0,798,0
C010560,Customer_10560,Unknown,796,1,1,796,1
C002232,Customer_2232,Poland,795,1,0,795,0
C010634,Customer_10634,France,795,1,1,795,1
C003033,Customer_3033,Unknown,794,1,1,794,1
C008596,Customer_8596,France,792,1,0,792,0
C005109,Customer_5109,Germany,790,1,0,790,0
C004220,Customer_4220,Poland,788,1,0,788,0
C008815,Customer_8815,Germany,787,1,0,787,0
C000061,Customer_61,Poland,782,2,2,391,1
C004865,Customer_4865,United Kingdom,778,1,0,778,0
C011828,Customer_11828,France,776,1,1,776,1
C008389,Customer_8389,Unknown,776,1,0,776,0
C003561,Customer_3561,Unknown,776,1,1,776,1
C003236,Customer_3236,Poland,775,1,0,775,0
C000870,Customer_870,Poland,772,1,0,772,0
C008122,Customer_8122,United Kingdom,772,1,1,772,1
C006584,Customer_6584,France,771,1,0,771,0
C002544,Customer_2544,United Kingdom,770,1,1,770,1
C003709,Customer_3709,Poland,767,1,0,767,0
C007481,Customer_7481,Poland,766,1,0,766,0
C000785,Customer_785,Germany,765,1,0,765,0
C003503,Customer_3503,France,763,1,1,763,1
C009946,Customer_9946,France,760,1,0,760,0
C008616,Customer_8616,Poland,760,1,1,760,1
C002289,Customer_2289,France,760,1,1,760,1
C006480,Customer_6480,Unknown,758,1,0,758,0
C002524,Customer_2524,Poland,756,1,0,756,0
C002746,Customer_2746,United Kingdom,754,1,0,754,0
C002986,Customer_2986,United Kingdom,752,1,0,752,0
C011792,Customer_11792,United Kingdom,752,1,0,752,0
C004437,Customer_4437,Germany,751,1,1,751,1
C007519,Customer_7519,United Kingdom,750,1,0,750,0
C011878,Customer_11878,Germany,750,1,0,750,0
C008867,Customer_8867,France,748,1,0,748,0
C009265,Customer_9265,France,748,1,0,748,0
C009071,Customer_9071,Unknown,748,1,1,748,1
C010321,Customer_10321,Poland,744,1,0,744,0
C000134,Customer_134,France,741,1,0,741,0
C006820,Customer_6820,Germany,741,1,0,741,0
C006153,Customer_6153,Unknown,740,1,0,740,0
C008947,Customer_8947,United Kingdom,740,1,0,740,0
C006067,Customer_6067,United Kingdom,738,1,1,738,1
C006920,Customer_6920,Unknown,736,1,0,736,0
C005809,Customer_5809,France,734,1,1,734,1
C003653,Customer_3653,Unknown,730,1,0,730,0
C000780,Customer_780,Poland,729,1,0,729,0
C011058,Customer_11058,Poland,728,1,1,728,1
C001018,Customer_1018,Germany,728,1,1,728,1
C003116,Customer_3116,Poland,728,1,0,728,0
C005694,Customer_5694,Unknown,726,1,0,726,0
C008846,Customer_8846,United Kingdom,724,1,1,724,1
C006871,Customer_6871,Germany,722,1,0,722,0
C006015,Customer_6015,France,721,1,0,721,0
C007783,Customer_7783,Poland,718,1,1,718,1
C008850,Customer_8850,Unknown,718,1,0,718,0
C007203,Customer_7203,France,716,1,0,716,0
C002334,Customer_2334,Poland,710,1,0,710,0
